candidate_source,score_variant_id,score_policy,signal_date,signal_time,raw_rank,rank_v2,stock_code,code,stock_name,name,market,score_coverage_pct,score_confidence_pct,d0_close,price_1415,d0_high,d0_volume,volume_1415_or_daily,d0_trading_value,d0_pct_change,change_rate_1415,d0_date,trading_day_age,days_after_D0,watch_age,legacy_d0_rank,legacy_d0_volume_rank,legacy_d0_trading_value_rank,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,event_id,program_buy_feature_used,passed_d0_filter,source_pool,metadata_version,score_base_time,entry_base_time,price_source,score_total_100,component_candle_score,component_pullback_score,component_short_score,component_liquidity_score,component_risk_penalty_norm,d0_pullback_depth_pct,d0_volume_filter_pass,d0_amount_limit_pass,d0_change_filter_pass,score_v2,daily_latest_date,minute_latest_date,entry_time,entry_price_1500,entry_status,status,exclude_reason,v2_rank,role,complete_through_day,future_missing_reason,dplus1_date,dplus1_minute_rows,dplus1_high_return_pct,dplus1_low_return_pct,dplus1_close_return_pct,dplus1_ge_plus1,dplus1_ge_plus2,dplus1_ge_plus3,dplus1_le_minus1,dplus1_le_minus2,dplus1_le_minus3,dplus2_date,dplus2_minute_rows,dplus2_high_return_pct,dplus2_low_return_pct,dplus2_close_return_pct,dplus2_ge_plus1,dplus2_ge_plus2,dplus2_ge_plus3,dplus2_le_minus1,dplus2_le_minus2,dplus2_le_minus3,dplus3_date,dplus3_minute_rows,dplus3_high_return_pct,dplus3_low_return_pct,dplus3_close_return_pct,dplus3_ge_plus1,dplus3_ge_plus2,dplus3_ge_plus3,dplus3_le_minus1,dplus3_le_minus2,dplus3_le_minus3,dplus4_date,dplus4_minute_rows,dplus4_high_return_pct,dplus4_low_return_pct,dplus4_close_return_pct,dplus4_ge_plus1,dplus4_ge_plus2,dplus4_ge_plus3,dplus4_le_minus1,dplus4_le_minus2,dplus4_le_minus3,dplus5_date,dplus5_minute_rows,dplus5_high_return_pct,dplus5_low_return_pct,dplus5_close_return_pct,dplus5_ge_plus1,dplus5_ge_plus2,dplus5_ge_plus3,dplus5_le_minus1,dplus5_le_minus2,dplus5_le_minus3
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-25,14:15,3,3,131030,131030,옵투스제약,옵투스제약,KOSDAQ,70.0,70.0,8300.0,8300.0,8540.0,11346264.0,11346264.0,94173991200.0,26.332,26.332,2025-07-23,2,2,D+2,5,19,29,-2.81,16.157,0.13,20250725_131030_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,77.7064,0.8194,0.9851,0.5,0.587,0.5,2.81,True,True,True,77.7064,2026-05-19,2026-05-19,2025-07-25 15:00:00,7160.0,ok,selected,,3,V2_TOP3,5,,2025-07-28,344,0.2793,-2.7933,-2.6536,N,N,N,Y,Y,N,2025-07-29,370,5.5866,-5.5866,1.8156,Y,Y,Y,Y,Y,Y,2025-07-30,333,1.9553,-1.5363,-0.2793,Y,N,N,Y,N,N,2025-07-31,298,0.5587,-1.8156,-0.9777,N,N,N,Y,N,N,2025-08-01,270,-0.5587,-4.8883,-4.6089,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-28,14:15,1,1,051980,051980,중앙첨단소재,중앙첨단소재,KOSDAQ,70.0,70.0,3590.0,3590.0,3695.0,66110180.0,66110180.0,237335546200.0,26.186,26.186,2025-07-24,2,2,D+2,1,1,11,-2.842,5.978,0.111,20250728_051980_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.0445,0.8173,0.9876,0.5,0.7877,0.35,2.842,True,True,True,83.0445,2026-05-19,2026-05-19,2025-07-28 15:00:00,3105.0,ok,selected,,1,V2_TOP1,5,,2025-07-29,381,1.9324,-4.6699,-2.5765,Y,N,N,Y,Y,Y,2025-07-30,381,6.2802,-3.0596,-2.4155,Y,Y,Y,Y,Y,Y,2025-07-31,381,1.9324,-6.7633,-5.153,Y,N,N,Y,Y,Y,2025-08-01,381,1.1272,-8.5346,-2.5765,Y,N,N,Y,Y,Y,2025-08-04,381,2.0934,-6.2802,0.4831,Y,Y,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-28,14:15,2,2,034220,034220,LG디스플레이,LG디스플레이,KOSPI,70.0,70.0,10050.0,10050.0,10210.0,12382798.0,12382798.0,124447119900.0,9.002,9.002,2025-07-25,1,1,D+1,4,12,23,-1.567,7.746,0.18,20250728_034220_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,76.0605,0.8185,0.8329,0.5,0.6475,0.15,1.567,True,True,True,76.0605,2026-05-19,2026-05-19,2025-07-28 15:00:00,10330.0,ok,selected,,2,V2_TOP2,5,,2025-07-29,381,0.7744,-1.2585,0.1936,N,N,N,Y,N,N,2025-07-30,381,2.8074,-0.2904,1.8393,Y,Y,N,N,N,N,2025-07-31,381,5.6147,2.1297,4.9371,Y,Y,Y,N,N,N,2025-08-01,381,4.5499,1.6457,2.2265,Y,Y,Y,N,N,N,2025-08-04,381,2.6137,0.2904,1.5489,Y,Y,N,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-28,14:15,3,3,201490,201490,미투온,미투온,KOSDAQ,70.0,70.0,6130.0,6130.0,6130.0,26783022.0,26783022.0,164179924860.0,29.873,29.873,2025-07-25,1,1,D+1,2,4,15,0.0,4.374,0.0,20250728_201490_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,72.5692,1.0,0.7643,0.5,0.7077,0.35,0.0,True,True,True,72.5692,2026-05-19,2026-05-19,2025-07-28 15:00:00,6120.0,ok,selected,,3,V2_TOP3,5,,2025-07-29,380,16.9935,-2.9412,3.5948,Y,Y,Y,Y,Y,N,2025-07-30,381,5.8824,-2.451,-1.9608,Y,Y,Y,Y,Y,N,2025-07-31,381,5.0654,-6.3725,2.1242,Y,Y,Y,Y,Y,Y,2025-08-01,381,-1.3072,-10.9477,-8.9869,N,N,N,Y,Y,Y,2025-08-04,381,-3.1046,-11.7647,-6.8627,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-29,14:15,1,1,034220,034220,LG디스플레이,LG디스플레이,KOSPI,70.0,70.0,10050.0,10050.0,10210.0,12382798.0,12382798.0,124447119900.0,9.002,9.002,2025-07-25,2,2,D+2,4,12,23,-1.567,7.746,0.18,20250729_034220_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,76.0605,0.8185,0.8329,0.5,0.6475,0.15,1.567,True,True,True,76.0605,2026-05-19,2026-05-19,2025-07-29 15:00:00,10330.0,ok,selected,,1,V2_TOP1,5,,2025-07-30,381,2.8074,-0.2904,1.8393,Y,Y,N,N,N,N,2025-07-31,381,5.6147,2.1297,4.9371,Y,Y,Y,N,N,N,2025-08-01,381,4.5499,1.6457,2.2265,Y,Y,Y,N,N,N,2025-08-04,381,2.6137,0.2904,1.5489,Y,Y,N,N,N,N,2025-08-05,381,4.8403,2.4201,4.3562,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-29,14:15,2,2,201490,201490,미투온,미투온,KOSDAQ,70.0,70.0,6130.0,6130.0,6130.0,26783022.0,26783022.0,164179924860.0,29.873,29.873,2025-07-25,2,2,D+2,2,4,15,0.0,4.374,0.0,20250729_201490_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,72.5692,1.0,0.7643,0.5,0.7077,0.35,0.0,True,True,True,72.5692,2026-05-19,2026-05-19,2025-07-29 15:00:00,6330.0,ok,selected,,2,V2_TOP2,5,,2025-07-30,381,2.3697,-5.6872,-5.2133,Y,Y,N,Y,Y,Y,2025-07-31,381,1.5798,-9.4787,-1.2638,Y,N,N,Y,Y,Y,2025-08-01,381,-4.5814,-13.9021,-12.0063,N,N,N,Y,Y,Y,2025-08-04,381,-6.3191,-14.6919,-9.9526,N,N,N,Y,Y,Y,2025-08-05,381,-8.3728,-13.7441,-12.3223,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-29,14:15,3,3,452160,452160,제이엔비,제이엔비,KOSDAQ,70.0,70.0,9430.0,9430.0,9430.0,10456882.0,10456882.0,98608397260.0,29.89,29.89,2025-07-29,0,0,D0,4,9,31,0.0,10.359,0.0,20250729_452160_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.3392,1.0,0.7643,0.5,0.597,0.5,0.0,True,True,True,68.3392,2026-05-19,2026-05-19,2025-07-29 15:00:00,8950.0,ok,selected,,3,V2_TOP3,5,,2025-07-30,380,14.5251,-2.4581,-1.1173,Y,Y,Y,Y,Y,N,2025-07-31,381,-0.8939,-9.3855,-6.1453,N,N,N,Y,Y,Y,2025-08-01,379,-2.4581,-11.6201,-11.5084,N,N,N,Y,Y,Y,2025-08-04,368,-7.0391,-14.7486,-14.3017,N,N,N,Y,Y,Y,2025-08-05,373,-7.7095,-18.1006,-16.5363,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-30,14:15,1,1,067310,067310,하나마이크론,하나마이크론,KOSDAQ,70.0,70.0,12670.0,12670.0,13180.0,10394477.0,10394477.0,131698023590.0,13.226,13.226,2025-07-30,0,0,D0,2,18,18,-3.869,9.473,0.421,20250730_067310_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,75.4729,0.5142,0.9317,0.5,0.6598,0.15,3.869,True,True,True,75.4729,2026-05-19,2026-05-19,2025-07-30 15:00:00,12880.0,ok,selected,,1,V2_TOP1,5,,2025-07-31,381,2.8727,-3.8043,0.0776,Y,Y,N,Y,Y,Y,2025-08-01,381,-1.1646,-6.1335,-5.7453,N,N,N,Y,Y,Y,2025-08-04,381,-4.8913,-7.4534,-6.7547,N,N,N,Y,Y,Y,2025-08-05,380,-1.5528,-7.5311,-7.1429,N,N,N,Y,Y,Y,2025-08-06,380,-7.9193,-9.8602,-8.6957,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-30,14:15,2,2,049470,049470,비트플래닛,비트플래닛,KOSDAQ,70.0,70.0,2380.0,2380.0,2435.0,12136339.0,12136339.0,28884486820.0,12.264,12.264,2025-07-30,0,0,D0,11,13,96,-2.259,0.892,0.175,20250730_049470_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.5078,0.8329,0.7126,0.5,0.3303,0.0,2.259,True,True,True,68.5078,2026-05-19,2026-05-19,2025-07-30 15:00:00,2310.0,ok,selected,,2,V2_TOP2,5,,2025-07-31,379,7.7922,-6.0606,-4.329,Y,Y,Y,Y,Y,Y,2025-08-01,377,-0.8658,-12.1212,-3.2468,N,N,N,Y,Y,Y,2025-08-04,377,-1.7316,-11.2554,-9.9567,N,N,N,Y,Y,Y,2025-08-05,371,-6.4935,-13.5498,-12.1212,N,N,N,Y,Y,Y,2025-08-06,374,-10.8225,-15.1515,-12.7706,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-30,14:15,3,3,452160,452160,제이엔비,제이엔비,KOSDAQ,70.0,70.0,9430.0,9430.0,9430.0,10456882.0,10456882.0,98608397260.0,29.89,29.89,2025-07-29,1,1,D+1,4,9,31,0.0,10.359,0.0,20250730_452160_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.3392,1.0,0.7643,0.5,0.597,0.5,0.0,True,True,True,68.3392,2026-05-19,2026-05-19,2025-07-30 15:00:00,8830.0,ok,selected,,3,V2_TOP3,5,,2025-07-31,381,0.453,-8.154,-4.8698,N,N,N,Y,Y,Y,2025-08-01,379,-1.1325,-10.419,-10.3058,N,N,N,Y,Y,Y,2025-08-04,368,-5.7758,-13.59,-13.137,N,N,N,Y,Y,Y,2025-08-05,373,-6.4553,-16.9875,-15.402,N,N,N,Y,Y,Y,2025-08-06,374,-11.6648,-16.308,-14.2695,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-31,14:15,1,1,025980,025980,아난티,아난티,KOSDAQ,70.0,70.0,9950.0,9950.0,10290.0,13975637.0,13975637.0,139057588150.0,11.173,11.173,2025-07-31,0,0,D0,4,16,20,-3.304,7.912,0.321,20250731_025980_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,79.8156,0.6229,0.9611,0.5,0.6716,0.15,3.304,True,True,True,79.8156,2026-05-19,2026-05-19,2025-07-31 15:00:00,10010.0,ok,selected,,1,V2_TOP1,5,,2025-08-01,381,6.2937,-2.7972,4.0959,Y,Y,Y,Y,Y,N,2025-08-04,381,3.1968,-1.0989,2.1978,Y,Y,Y,Y,N,N,2025-08-05,379,3.1968,0.4995,2.997,Y,Y,Y,N,N,N,2025-08-06,381,1.7982,-2.8472,-0.5994,Y,N,N,Y,Y,N,2025-08-07,377,1.2987,-0.4995,-0.1998,Y,N,N,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-31,14:15,2,2,067310,067310,하나마이크론,하나마이크론,KOSDAQ,70.0,70.0,12670.0,12670.0,13180.0,10394477.0,10394477.0,131698023590.0,13.226,13.226,2025-07-30,1,1,D+1,2,18,18,-3.869,9.473,0.421,20250731_067310_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,75.4729,0.5142,0.9317,0.5,0.6598,0.15,3.869,True,True,True,75.4729,2026-05-19,2026-05-19,2025-07-31 15:00:00,12830.0,ok,selected,,2,V2_TOP2,5,,2025-08-01,381,-0.7794,-5.7677,-5.378,N,N,N,Y,Y,Y,2025-08-04,381,-4.5207,-7.0928,-6.3913,N,N,N,Y,Y,Y,2025-08-05,380,-1.1691,-7.1707,-6.781,N,N,N,Y,Y,Y,2025-08-06,380,-7.5604,-9.509,-8.3398,N,N,N,Y,Y,Y,2025-08-07,381,-4.1309,-8.0281,-7.6383,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-07-31,14:15,3,3,049470,049470,비트플래닛,비트플래닛,KOSDAQ,70.0,70.0,2380.0,2380.0,2435.0,12136339.0,12136339.0,28884486820.0,12.264,12.264,2025-07-30,1,1,D+1,11,13,96,-2.259,0.892,0.175,20250731_049470_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.5078,0.8329,0.7126,0.5,0.3303,0.0,2.259,True,True,True,68.5078,2026-05-19,2026-05-19,2025-07-31 15:00:00,2175.0,ok,selected,,3,V2_TOP3,5,,2025-08-01,377,5.2874,-6.6667,2.7586,Y,Y,Y,Y,Y,Y,2025-08-04,377,4.3678,-5.7471,-4.3678,Y,Y,Y,Y,Y,Y,2025-08-05,371,-0.6897,-8.1839,-6.6667,N,N,N,Y,Y,Y,2025-08-06,374,-5.2874,-9.8851,-7.3563,N,N,N,Y,Y,Y,2025-08-07,375,1.1494,-8.6897,-0.9195,Y,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-01,14:15,1,1,025980,025980,아난티,아난티,KOSDAQ,70.0,70.0,9950.0,9950.0,10290.0,13975637.0,13975637.0,139057588150.0,11.173,11.173,2025-07-31,1,1,D+1,4,16,20,-3.304,7.912,0.321,20250801_025980_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,79.8156,0.6229,0.9611,0.5,0.6716,0.15,3.304,True,True,True,79.8156,2026-05-19,2026-05-19,2025-08-01 15:00:00,10390.0,ok,selected,,1,V2_TOP1,5,,2025-08-04,381,-0.5775,-4.7161,-1.5399,N,N,N,Y,Y,Y,2025-08-05,379,-0.5775,-3.1761,-0.77,N,N,N,Y,Y,Y,2025-08-06,381,-1.9249,-6.4004,-4.2348,N,N,N,Y,Y,Y,2025-08-07,377,-2.4062,-4.1386,-3.8499,N,N,N,Y,Y,Y,2025-08-08,381,4.3311,-4.2348,-3.4649,Y,Y,Y,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-01,14:15,2,2,017810,017810,풀무원,풀무원,KOSPI,70.0,70.0,17670.0,17670.0,18490.0,13684477.0,13684477.0,241804708590.0,18.91,18.91,2025-08-01,0,0,D0,1,13,6,-4.435,10.256,0.203,20250801_017810_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,77.6516,0.6685,0.8873,0.5,0.7917,0.15,4.435,True,True,True,77.6516,2026-05-19,2026-05-19,2025-08-01 15:00:00,17320.0,ok,selected,,2,V2_TOP2,5,,2025-08-04,381,0.4042,-7.0439,-6.8707,N,N,N,Y,Y,Y,2025-08-05,381,3.7529,-5.0808,-4.5612,Y,Y,Y,Y,Y,Y,2025-08-06,381,0.9815,-5.6582,-3.9838,N,N,N,Y,Y,Y,2025-08-07,380,-0.7506,-7.7945,-4.6767,N,N,N,Y,Y,Y,2025-08-08,375,-3.8684,-6.8707,-6.8707,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-01,14:15,3,3,067310,067310,하나마이크론,하나마이크론,KOSDAQ,70.0,70.0,12670.0,12670.0,13180.0,10394477.0,10394477.0,131698023590.0,13.226,13.226,2025-07-30,2,2,D+2,2,18,18,-3.869,9.473,0.421,20250801_067310_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,75.4729,0.5142,0.9317,0.5,0.6598,0.15,3.869,True,True,True,75.4729,2026-05-19,2026-05-19,2025-08-01 15:00:00,12150.0,ok,selected,,3,V2_TOP3,5,,2025-08-04,381,0.823,-1.893,-1.1523,N,N,N,Y,N,N,2025-08-05,380,4.3621,-1.9753,-1.5638,Y,Y,Y,Y,N,N,2025-08-06,380,-2.3868,-4.4444,-3.2099,N,N,N,Y,Y,Y,2025-08-07,381,1.2346,-2.8807,-2.4691,Y,N,N,Y,Y,N,2025-08-08,381,2.1399,-1.8107,-0.0823,Y,Y,N,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-04,14:15,1,1,025980,025980,아난티,아난티,KOSDAQ,70.0,70.0,9950.0,9950.0,10290.0,13975637.0,13975637.0,139057588150.0,11.173,11.173,2025-07-31,2,2,D+2,4,16,20,-3.304,7.912,0.321,20250804_025980_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,79.8156,0.6229,0.9611,0.5,0.6716,0.15,3.304,True,True,True,79.8156,2026-05-19,2026-05-19,2025-08-04 15:00:00,10140.0,ok,selected,,1,V2_TOP1,5,,2025-08-05,379,1.8738,-0.789,1.6765,Y,N,N,N,N,N,2025-08-06,381,0.4931,-4.0927,-1.8738,N,N,N,Y,Y,Y,2025-08-07,377,0.0,-1.7751,-1.4793,N,N,N,Y,N,N,2025-08-08,381,6.9034,-1.8738,-1.0848,Y,Y,Y,Y,N,N,2025-08-11,381,2.1696,-0.4931,0.6903,Y,Y,N,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-04,14:15,2,2,017810,017810,풀무원,풀무원,KOSPI,70.0,70.0,17670.0,17670.0,18490.0,13684477.0,13684477.0,241804708590.0,18.91,18.91,2025-08-01,1,1,D+1,1,13,6,-4.435,10.256,0.203,20250804_017810_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,77.6516,0.6685,0.8873,0.5,0.7917,0.15,4.435,True,True,True,77.6516,2026-05-19,2026-05-19,2025-08-04 15:00:00,16150.0,ok,selected,,2,V2_TOP2,5,,2025-08-05,381,11.2693,1.7957,2.3529,Y,Y,Y,N,N,N,2025-08-06,381,8.2972,1.1765,2.9721,Y,Y,Y,N,N,N,2025-08-07,380,6.4396,-1.1146,2.2291,Y,Y,Y,Y,N,N,2025-08-08,375,3.096,-0.1238,-0.1238,Y,Y,Y,N,N,N,2025-08-11,379,3.9628,-0.5573,2.5387,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-04,14:15,3,3,103840,103840,우양,우양,KOSDAQ,70.0,70.0,4490.0,4490.0,4490.0,37419643.0,37419643.0,168014197070.0,29.957,29.957,2025-08-01,1,1,D+1,2,2,14,0.0,10.729,0.0,20250804_103840_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,69.6249,1.0,0.7643,0.5,0.7127,0.5,0.0,True,True,True,69.6249,2026-05-19,2026-05-19,2025-08-04 15:00:00,4505.0,ok,selected,,3,V2_TOP3,5,,2025-08-05,381,5.8824,-1.7758,-1.1099,Y,Y,Y,Y,N,N,2025-08-06,381,4.1065,-4.8835,-3.8846,Y,Y,Y,Y,Y,Y,2025-08-07,380,7.7691,-6.8812,-1.8868,Y,Y,Y,Y,Y,Y,2025-08-08,381,0.222,-5.1054,-5.1054,N,N,N,Y,Y,Y,2025-08-11,379,11.8757,-4.5505,6.8812,Y,Y,Y,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-05,14:15,1,1,017810,017810,풀무원,풀무원,KOSPI,70.0,70.0,17670.0,17670.0,18490.0,13684477.0,13684477.0,241804708590.0,18.91,18.91,2025-08-01,2,2,D+2,1,13,6,-4.435,10.256,0.203,20250805_017810_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,77.6516,0.6685,0.8873,0.5,0.7917,0.15,4.435,True,True,True,77.6516,2026-05-19,2026-05-19,2025-08-05 15:00:00,16520.0,ok,selected,,1,V2_TOP1,5,,2025-08-06,381,5.8717,-1.0896,0.6659,Y,Y,Y,Y,N,N,2025-08-07,380,4.0557,-3.3293,-0.0605,Y,Y,Y,Y,Y,Y,2025-08-08,375,0.7869,-2.3608,-2.3608,N,N,N,Y,Y,N,2025-08-11,379,1.6344,-2.7845,0.2421,Y,N,N,Y,Y,N,2025-08-12,381,4.1162,-1.937,-1.816,Y,Y,Y,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-05,14:15,2,2,103840,103840,우양,우양,KOSDAQ,70.0,70.0,4490.0,4490.0,4490.0,37419643.0,37419643.0,168014197070.0,29.957,29.957,2025-08-01,2,2,D+2,2,2,14,0.0,10.729,0.0,20250805_103840_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,69.6249,1.0,0.7643,0.5,0.7127,0.5,0.0,True,True,True,69.6249,2026-05-19,2026-05-19,2025-08-05 15:00:00,4450.0,ok,selected,,2,V2_TOP2,5,,2025-08-06,381,5.3933,-3.7079,-2.6966,Y,Y,Y,Y,Y,Y,2025-08-07,380,9.1011,-5.7303,-0.6742,Y,Y,Y,Y,Y,Y,2025-08-08,381,1.4607,-3.9326,-3.9326,Y,N,N,Y,Y,Y,2025-08-11,379,13.2584,-3.3708,8.2022,Y,Y,Y,Y,Y,Y,2025-08-12,381,11.1236,2.2472,4.382,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-08-05,14:15,3,3,030530,030530,원익홀딩스,원익홀딩스,KOSDAQ,70.0,70.0,6350.0,6350.0,6690.0,10148445.0,10148445.0,64442625750.0,11.599,11.599,2025-08-04,1,1,D+1,6,14,35,-5.082,5.738,0.374,20250805_030530_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,69.4976,0.47,0.8291,0.5,0.5046,0.0,5.082,True,True,True,69.4976,2026-05-19,2026-05-19,2025-08-05 15:00:00,6270.0,ok,selected,,3,V2_TOP3,5,,2025-08-06,377,-1.1164,-3.1898,-1.9139,N,N,N,Y,Y,Y,2025-08-07,380,0.319,-3.6683,-1.5949,N,N,N,Y,Y,Y,2025-08-08,381,3.3493,-2.5518,1.9139,Y,Y,Y,Y,Y,N,2025-08-11,381,4.6252,-0.319,0.319,Y,Y,Y,N,N,N,2025-08-12,380,2.8708,-2.0734,-1.7544,Y,Y,N,Y,Y,N
