replay_order,signal_date,rank,stock_code,stock_name,d0_date,trading_day_age,entry_1500_price,entry_1500_dt,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,rsi14_signal_1500,risk_count,badges,paper_watch_status,d1_label,h5_label,retro_success_tags,retro_fail_tags,retro_tags,hide_outcome_default,d1_reveal_available,h5_reveal_available,chart_status,minute_entry_available,d1_data_available,h5_data_available,minute_missing_reason,date_mapping_error,expected_dplus_dates,signal_minute_rows_to_1500,dplus_minute_day_count,selection_reason_text,model_id,source_layer,watch_days
198,2025-07-09,3,377300,카카오페이,2025-06-25,10,85000.0,2025-07-09 15:00:00,3.658536585365857,-9.3816631130064,-25.438596491228072,16.69025415129223,57.142857142857146,2,D0고가 -20%↓ · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|RSI_NEUTRAL,OLD_D0_RISK|D0_HIGH_BREAKDOWN,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-07-10|2025-07-11|2025-07-14|2025-07-15|2025-07-16,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+10 / D0 고가 대비 깊은 이탈 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
199,2025-07-10,1,005930,삼성전자,2025-07-03,5,61000.0,2025-07-10 15:00:00,0.9933774834437026,-4.3887147335423204,-4.3887147335423204,33.85690591251941,50.0,0,Pool F refined · 15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-11|2025-07-14|2025-07-15|2025-07-16|2025-07-17,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
200,2025-07-10,2,388610,지에프씨생명과학,2025-06-30,8,23750.0,2025-07-10 15:00:00,-5.000000000000004,-27.035330261136714,-40.625,3.5790546104651684,50.0,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|RSI_NEUTRAL,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-07-11|2025-07-14|2025-07-15|2025-07-16|2025-07-17,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+8 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
201,2025-07-10,3,015760,한국전력,2025-06-26,10,37450.0,2025-07-10 15:00:00,-0.26631158455392434,-7.758620689655171,-8.991494532199273,12.429751916264713,66.66666666666666,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|PULLBACK_HEALTHY|LOW_RISK_COUNT,OLD_D0_RISK,D0_VALUE_STRONG|OLD_D0_RISK|PULLBACK_HEALTHY|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-11|2025-07-14|2025-07-15|2025-07-16|2025-07-17,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+10 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
202,2025-07-11,1,388610,지에프씨생명과학,2025-06-30,9,24050.0,2025-07-11 15:00:00,1.6913319238900604,-26.113671274961604,-39.87500000000001,5.615540593455909,14.285714285714292,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-07-14|2025-07-15|2025-07-16|2025-07-17|2025-07-18,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+9 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
203,2025-07-11,2,005930,삼성전자,2025-07-10,1,62400.0,2025-07-11 15:00:00,2.2950819672131084,2.2950819672131084,1.9607843137254832,111.7433874172367,35.71428571428571,0,15시 balanced · RSI 중립,h5_done,D1_FLAT,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-14|2025-07-15|2025-07-16|2025-07-17|2025-07-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
204,2025-07-11,3,034020,두산에너빌리티,2025-07-08,3,60750.0,2025-07-11 15:00:00,-3.724247226624411,-8.783783783783782,-9.056886227544913,67.15240375134266,36.363636363636374,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-14|2025-07-15|2025-07-16|2025-07-17|2025-07-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
205,2025-07-14,1,388610,지에프씨생명과학,2025-06-30,10,25200.0,2025-07-14 15:00:00,5.219206680584554,-22.580645161290324,-37.0,13.552214055942107,38.888888888888886,3,D0고가 -20%↓ · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,True,True,True,OK,True,True,True,OK,False,2025-07-15|2025-07-16|2025-07-17|2025-07-18|2025-07-21,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+10 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
206,2025-07-14,2,005930,삼성전자,2025-07-11,1,62500.0,2025-07-14 15:00:00,-0.15974440894568342,-0.15974440894568342,-0.4777070063694322,59.77704518916547,62.50000000000001,0,Pool F refined · 15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-15|2025-07-16|2025-07-17|2025-07-18|2025-07-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
207,2025-07-14,3,034020,두산에너빌리티,2025-07-08,4,60350.0,2025-07-14 15:00:00,-0.24793388429752428,-9.384384384384381,-9.655688622754488,70.90178330578179,64.70588235294119,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-15|2025-07-16|2025-07-17|2025-07-18|2025-07-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
208,2025-07-15,1,005930,삼성전자,2025-07-11,2,63500.0,2025-07-15 15:00:00,1.6000000000000014,1.437699680511173,1.1146496815286566,80.7176506544971,55.55555555555556,0,Pool F refined · 15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-16|2025-07-17|2025-07-18|2025-07-21|2025-07-22,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
209,2025-07-15,2,034020,두산에너빌리티,2025-07-08,5,64800.0,2025-07-15 15:00:00,7.641196013289031,-2.7027027027026973,-2.9940119760479056,108.92187014673556,57.142857142857146,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-16|2025-07-17|2025-07-18|2025-07-21|2025-07-22,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
210,2025-07-15,3,008970,KBI동양철관,2025-07-08,5,3148.0,2025-07-15 15:00:00,-3.1384615384615344,-13.658804168952276,-15.216805817398328,10.342060025598572,23.68421052631578,1,깊은 눌림 · D0종가 -10%↓ · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_CLOSE_BREAKDOWN,True,True,True,OK,True,True,True,OK,False,2025-07-16|2025-07-17|2025-07-18|2025-07-21|2025-07-22,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / D0 종가 대비 약세 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
211,2025-07-16,1,005930,삼성전자,2025-07-15,1,64200.0,2025-07-16 15:00:00,0.7849293563579218,0.7849293563579218,0.6269592476489061,102.9391772197268,44.44444444444444,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-17|2025-07-18|2025-07-21|2025-07-22|2025-07-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
212,2025-07-16,2,034020,두산에너빌리티,2025-07-15,1,63500.0,2025-07-16 15:00:00,-2.7565084226646275,-2.7565084226646275,-2.7565084226646275,45.91233002973484,62.50000000000001,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-17|2025-07-18|2025-07-21|2025-07-22|2025-07-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
213,2025-07-16,3,008970,KBI동양철관,2025-07-08,6,3289.0,2025-07-16 15:00:00,4.412698412698424,-9.791552386176628,-11.419337462967949,81.20715157003065,53.846153846153854,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-17|2025-07-18|2025-07-21|2025-07-22|2025-07-23,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+6 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
214,2025-07-17,1,005930,삼성전자,2025-07-16,1,66450.0,2025-07-17 15:00:00,2.7047913446677008,2.7047913446677008,2.7047913446677008,151.54910500784197,29.411764705882362,0,15시 balanced · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-18|2025-07-21|2025-07-22|2025-07-23|2025-07-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
215,2025-07-17,2,034020,두산에너빌리티,2025-07-15,2,63400.0,2025-07-17 15:00:00,-0.3144654088050314,-2.9096477794793296,-2.9096477794793296,44.23791302130956,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-18|2025-07-21|2025-07-22|2025-07-23|2025-07-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
216,2025-07-17,3,441270,파인엠텍,2025-07-16,1,10380.0,2025-07-17 15:00:00,-3.171641791044777,-3.171641791044777,-9.186351706036744,16.21008901018449,41.935483870967744,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-18|2025-07-21|2025-07-22|2025-07-23|2025-07-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
217,2025-07-18,1,005930,삼성전자,2025-07-17,1,67200.0,2025-07-18 15:00:00,0.7496251874062887,0.7496251874062887,0.5988023952095745,51.818132939951376,41.66666666666667,0,Pool F refined · 15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-21|2025-07-22|2025-07-23|2025-07-24|2025-07-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
218,2025-07-18,2,034020,두산에너빌리티,2025-07-15,3,64600.0,2025-07-18 15:00:00,2.0537124802527673,-1.071975497702915,-1.071975497702915,43.58012676731897,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-21|2025-07-22|2025-07-23|2025-07-24|2025-07-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
219,2025-07-18,3,441270,파인엠텍,2025-07-16,2,11570.0,2025-07-18 15:00:00,11.89555125725339,7.929104477611948,1.2248468941382429,45.85065026302605,43.99999999999999,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-21|2025-07-22|2025-07-23|2025-07-24|2025-07-25,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
220,2025-07-21,1,005930,삼성전자,2025-07-18,1,67800.0,2025-07-21 15:00:00,1.0432190760059523,1.0432190760059523,0.0,64.8526350987751,46.15384615384615,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-22|2025-07-23|2025-07-24|2025-07-25|2025-07-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
221,2025-07-21,2,034020,두산에너빌리티,2025-07-15,4,68300.0,2025-07-21 15:00:00,5.401234567901225,4.594180704441042,4.594180704441042,86.33626596133246,75.0,1,15시 balanced · RSI 과열,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE,RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-07-22|2025-07-23|2025-07-24|2025-07-25|2025-07-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 근처 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
222,2025-07-21,3,463020,뉴엔AI,2025-07-10,7,36750.0,2025-07-21 15:00:00,-1.076716016150736,-10.146699266503667,-17.41573033707865,6.571283663521421,45.45454545454546,2,깊은 눌림 · D0종가 -10%↓ · 거래량 약화 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL,D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_CLOSE_BREAKDOWN|VOLUME_DIED|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-07-22|2025-07-23|2025-07-24|2025-07-25|2025-07-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+7 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
223,2025-07-22,1,005930,삼성전자,2025-07-21,1,65900.0,2025-07-22 15:00:00,-2.8023598820059004,-2.8023598820059004,-4.215116279069764,104.83247671350485,50.0,0,15시 balanced · RSI 중립,h5_done,D1_OTHER,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-23|2025-07-24|2025-07-25|2025-07-28|2025-07-29,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
224,2025-07-22,2,034020,두산에너빌리티,2025-07-21,1,62800.0,2025-07-22 15:00:00,-8.187134502923977,-8.187134502923977,-8.321167883211677,97.10804887586933,57.142857142857146,1,신호일 약세 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL,SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|SIGNAL_DAY_WEAK|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-07-23|2025-07-24|2025-07-25|2025-07-28|2025-07-29,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
225,2025-07-22,3,009830,한화솔루션,2025-07-21,1,37100.0,2025-07-22 15:00:00,-2.110817941952503,-2.110817941952503,-7.017543859649122,22.376194644175033,37.5,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-23|2025-07-24|2025-07-25|2025-07-28|2025-07-29,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
226,2025-07-23,1,005930,삼성전자,2025-07-21,2,66300.0,2025-07-23 15:00:00,0.454545454545463,-2.212389380530977,-3.6337209302325535,77.95703675216163,47.61904761904762,0,15시 balanced · RSI 중립,h5_done,D1_FLAT,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-24|2025-07-25|2025-07-28|2025-07-29|2025-07-30,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
227,2025-07-23,2,034020,두산에너빌리티,2025-07-21,2,63700.0,2025-07-23 15:00:00,1.757188498402562,-6.8713450292397615,-7.0072992700729975,34.82194911965551,58.33333333333333,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-24|2025-07-25|2025-07-28|2025-07-29|2025-07-30,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+2 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
228,2025-07-23,3,009830,한화솔루션,2025-07-21,2,37800.0,2025-07-23 15:00:00,0.9345794392523255,-0.26385224274406704,-5.263157894736848,23.601061734990694,44.44444444444444,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-07-24|2025-07-25|2025-07-28|2025-07-29|2025-07-30,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
